"TIME","GEO","WASTE","WST_OPER","UNIT","Value","Flag and Footnotes"
"2015","Belgium","Packaging","Recovery","Tonne","1,739,161",""
"2015","Bulgaria","Packaging","Waste generated","Kilograms per capita","54.69",""
"2015","Bulgaria","Packaging","Waste generated","Tonne","392,547",""
"2015","Bulgaria","Packaging","Recovery","Kilograms per capita","35.07",""
"2015","Bulgaria","Packaging","Recovery","Tonne","251,723",""
"2015","Czechia","Packaging","Waste generated","Kilograms per capita","103.14",""
"2015","Czechia","Packaging","Waste generated","Tonne","1,087,761",""
"2015","Czechia","Packaging","Recovery","Kilograms per capita","81.97",""
"2015","Czechia","Packaging","Recovery","Tonne","864,445",""
"2015","Denmark","Packaging","Waste generated","Kilograms per capita","155.26",""
"2015","Denmark","Packaging","Waste generated","Tonne","882,445",""
"2015","Denmark","Packaging","Recovery","Kilograms per capita","145.99",""
"2015","Denmark","Packaging","Recovery","Tonne","829,731",""
"2015","Germany (until 1990 former territory of the FRG)","Packaging","Waste generated","Kilograms per capita","222.23",""
"2015","Germany (until 1990 former territory of the FRG)","Packaging","Waste generated","Tonne","18,153,100",""
"2015","Germany (until 1990 former territory of the FRG)","Packaging","Recovery","Kilograms per capita","216.04",""
"2015","Germany (until 1990 former territory of the FRG)","Packaging","Recovery","Tonne","17,647,235",""
"2015","Estonia","Packaging","Waste generated","Kilograms per capita","172.14",""
"2015","Estonia","Packaging","Waste generated","Tonne","226,430",""
"2015","Estonia","Packaging","Recovery","Kilograms per capita","137.88",""
"2015","Estonia","Packaging","Recovery","Tonne","181,374",""
"2015","Ireland","Packaging","Waste generated","Kilograms per capita","209.14",""
"2015","Ireland","Packaging","Waste generated","Tonne","983,384",""
"2015","Ireland","Packaging","Recovery","Kilograms per capita","191.13",""
"2015","Ireland","Packaging","Recovery","Tonne","898,694",""
"2015","Greece","Packaging","Waste generated","Kilograms per capita","68.57",""
"2015","Greece","Packaging","Waste generated","Tonne","742,000",""
"2015","Greece","Packaging","Recovery","Kilograms per capita","41.6",""
"2015","Greece","Packaging","Recovery","Tonne","450,150",""
"2015","Spain","Packaging","Waste generated","Kilograms per capita","154.03",""
"2015","Spain","Packaging","Waste generated","Tonne","7,154,014",""
"2015","Spain","Packaging","Recovery","Kilograms per capita","113.09",""
"2015","Spain","Packaging","Recovery","Tonne","5,252,396",""
"2015","France","Packaging","Waste generated","Kilograms per capita","187.36",""
"2015","France","Packaging","Waste generated","Tonne","12,468,755",""
"2015","France","Packaging","Recovery","Kilograms per capita","141.51",""
"2015","France","Packaging","Recovery","Tonne","9,417,535",""
"2015","Croatia","Packaging","Waste generated","Kilograms per capita","51.22",""
"2015","Croatia","Packaging","Waste generated","Tonne","215,534",""
"2015","Croatia","Packaging","Recovery","Kilograms per capita","30.79",""
"2015","Croatia","Packaging","Recovery","Tonne","129,554",""
"2015","Italy","Packaging","Waste generated","Kilograms per capita","202.82",""
"2015","Italy","Packaging","Waste generated","Tonne","12,317,475",""
"2015","Italy","Packaging","Recovery","Kilograms per capita","158",""
"2015","Italy","Packaging","Recovery","Tonne","9,595,450",""
"2015","Cyprus","Packaging","Waste generated","Kilograms per capita","85.97",""
"2015","Cyprus","Packaging","Waste generated","Tonne","72,873",""
"2015","Cyprus","Packaging","Recovery","Kilograms per capita","51.52",""
"2015","Cyprus","Packaging","Recovery","Tonne","43,670",""
"2015","Latvia","Packaging","Waste generated","Kilograms per capita","118",""
"2015","Latvia","Packaging","Waste generated","Tonne","233,356",""
"2015","Latvia","Packaging","Recovery","Kilograms per capita","73.3",""
"2015","Latvia","Packaging","Recovery","Tonne","144,955",""
"2015","Lithuania","Packaging","Waste generated","Kilograms per capita","120.94",""
"2015","Lithuania","Packaging","Waste generated","Tonne","351,333",""
"2015","Lithuania","Packaging","Recovery","Kilograms per capita","72.81",""
"2015","Lithuania","Packaging","Recovery","Tonne","211,506",""
"2015","Luxembourg","Packaging","Waste generated","Kilograms per capita","217.55",""
"2015","Luxembourg","Packaging","Waste generated","Tonne","123,918",""
"2015","Luxembourg","Packaging","Recovery","Kilograms per capita","200.03",""
"2015","Luxembourg","Packaging","Recovery","Tonne","113,938",""
"2015","Hungary","Packaging","Waste generated","Kilograms per capita","117.68",""
"2015","Hungary","Packaging","Waste generated","Tonne","1,158,370",""
"2015","Hungary","Packaging","Recovery","Kilograms per capita","68.33",""
"2015","Hungary","Packaging","Recovery","Tonne","672,546",""
"2015","Malta","Packaging","Waste generated","Kilograms per capita","140.64",""
"2015","Malta","Packaging","Waste generated","Tonne","62,592",""
"2015","Malta","Packaging","Recovery","Kilograms per capita","52.37",""
"2015","Malta","Packaging","Recovery","Tonne","23,308",""
"2015","Netherlands","Packaging","Waste generated","Kilograms per capita","182",""
"2015","Netherlands","Packaging","Waste generated","Tonne","3,083,000",""
"2015","Netherlands","Packaging","Recovery","Kilograms per capita","172.84",""
"2015","Netherlands","Packaging","Recovery","Tonne","2,927,850",""
"2015","Austria","Packaging","Waste generated","Kilograms per capita","151.72",""
"2015","Austria","Packaging","Waste generated","Tonne","1,311,246",""
"2015","Austria","Packaging","Recovery","Kilograms per capita","146.08",""
"2015","Austria","Packaging","Recovery","Tonne","1,262,568",""
"2015","Poland","Packaging","Waste generated","Kilograms per capita","133.84",""
"2015","Poland","Packaging","Waste generated","Tonne","5,084,229",""
"2015","Poland","Packaging","Recovery","Kilograms per capita","81.46",""
"2015","Poland","Packaging","Recovery","Tonne","3,094,279",""
"2015","Portugal","Packaging","Waste generated","Kilograms per capita","153.05",""
"2015","Portugal","Packaging","Waste generated","Tonne","1,585,354",""
"2015","Portugal","Packaging","Recovery","Kilograms per capita","92.14",""
"2015","Portugal","Packaging","Recovery","Tonne","954,429",""
"2015","Romania","Packaging","Waste generated","Kilograms per capita","70.48",""
"2015","Romania","Packaging","Waste generated","Tonne","1,396,561",""
"2015","Romania","Packaging","Recovery","Kilograms per capita","40.1",""
"2015","Romania","Packaging","Recovery","Tonne","794,696",""
"2015","Slovenia","Packaging","Waste generated","Kilograms per capita","104.75",""
"2015","Slovenia","Packaging","Waste generated","Tonne","216,160",""
"2015","Slovenia","Packaging","Recovery","Kilograms per capita","81.1",""
"2015","Slovenia","Packaging","Recovery","Tonne","167,347",""
"2015","Slovakia","Packaging","Waste generated","Kilograms per capita","90.94",""
"2015","Slovakia","Packaging","Waste generated","Tonne","493,237",""
"2015","Slovakia","Packaging","Recovery","Kilograms per capita","60.69",""
"2015","Slovakia","Packaging","Recovery","Tonne","329,151",""
"2015","Finland","Packaging","Waste generated","Kilograms per capita","130.27",""
"2015","Finland","Packaging","Waste generated","Tonne","713,814",""
"2015","Finland","Packaging","Recovery","Kilograms per capita","133.19",""
"2015","Finland","Packaging","Recovery","Tonne","729,809",""
"2015","Sweden","Packaging","Waste generated","Kilograms per capita","113.34",""
"2015","Sweden","Packaging","Waste generated","Tonne","1,110,672",""
"2015","Sweden","Packaging","Recovery","Kilograms per capita","90.07",""
"2015","Sweden","Packaging","Recovery","Tonne","882,590",""
"2015","Iceland","Packaging","Waste generated","Kilograms per capita","140.88",""
"2015","Iceland","Packaging","Waste generated","Tonne","46,606",""
"2015","Iceland","Packaging","Recovery","Kilograms per capita","89.73",""
"2015","Iceland","Packaging","Recovery","Tonne","29,683",""
"2015","Liechtenstein","Packaging","Waste generated","Kilograms per capita","172.83",""
"2015","Liechtenstein","Packaging","Waste generated","Tonne","6,480",""
"2015","Liechtenstein","Packaging","Recovery","Kilograms per capita","159.41",""
"2015","Liechtenstein","Packaging","Recovery","Tonne","5,977",""
"2015","Norway","Packaging","Waste generated","Kilograms per capita","153.03",""
"2015","Norway","Packaging","Waste generated","Tonne","793,992",""
"2015","Norway","Packaging","Recovery","Kilograms per capita","146.14",""
"2015","Norway","Packaging","Recovery","Tonne","758,281",""
"2015","United Kingdom","Packaging","Waste generated","Kilograms per capita","176.24",""
"2015","United Kingdom","Packaging","Waste generated","Tonne","11,476,321",""
"2015","United Kingdom","Packaging","Recovery","Kilograms per capita","114.05",""
"2015","United Kingdom","Packaging","Recovery","Tonne","7,426,523",""
"2016","Belgium","Packaging","Waste generated","Kilograms per capita","157.13",""
"2016","Belgium","Packaging","Waste generated","Tonne","1,780,492",""
"2016","Belgium","Packaging","Recovery","Kilograms per capita","156.74",""
"2016","Belgium","Packaging","Recovery","Tonne","1,776,062",""
"2016","Bulgaria","Packaging","Waste generated","Kilograms per capita","59.08",""
"2016","Bulgaria","Packaging","Waste generated","Tonne","421,145",""
"2016","Bulgaria","Packaging","Recovery","Kilograms per capita","37.7",""
"2016","Bulgaria","Packaging","Recovery","Tonne","268,724",""
"2016","Czechia","Packaging","Waste generated","Kilograms per capita","108.82",""
"2016","Czechia","Packaging","Waste generated","Tonne","1,149,843",""
"2016","Czechia","Packaging","Recovery","Kilograms per capita","86.99",""
"2016","Czechia","Packaging","Recovery","Tonne","919,117",""
"2016","Denmark","Packaging","Waste generated","Kilograms per capita","163.29",""
"2016","Denmark","Packaging","Waste generated","Tonne","935,325",""
"2016","Denmark","Packaging","Recovery","Kilograms per capita","156.95",""
"2016","Denmark","Packaging","Recovery","Tonne","899,025",""
"2016","Germany (until 1990 former territory of the FRG)","Packaging","Waste generated","Kilograms per capita","220.55",""
"2016","Germany (until 1990 former territory of the FRG)","Packaging","Waste generated","Tonne","18,161,800",""
"2016","Germany (until 1990 former territory of the FRG)","Packaging","Recovery","Kilograms per capita","214.28",""
"2016","Germany (until 1990 former territory of the FRG)","Packaging","Recovery","Tonne","17,645,438",""
"2016","Estonia","Packaging","Waste generated","Kilograms per capita","169.33",""
"2016","Estonia","Packaging","Waste generated","Tonne","222,807",""
"2016","Estonia","Packaging","Recovery","Kilograms per capita","141.94",""
"2016","Estonia","Packaging","Recovery","Tonne","186,759",""
"2016","Ireland","Packaging","Waste generated","Kilograms per capita","208.46",""
"2016","Ireland","Packaging","Waste generated","Tonne","991,298",""
"2016","Ireland","Packaging","Recovery","Kilograms per capita","182.63",""
"2016","Ireland","Packaging","Recovery","Tonne","868,449",""
"2016","Greece","Packaging","Waste generated","Kilograms per capita","69.81",""
"2016","Greece","Packaging","Waste generated","Tonne","752,300",""
"2016","Greece","Packaging","Recovery","Kilograms per capita","46.93",""
"2016","Greece","Packaging","Recovery","Tonne","505,710",""
"2016","Spain","Packaging","Waste generated","Kilograms per capita","155.55",""
"2016","Spain","Packaging","Waste generated","Tonne","7,230,653",""
"2016","Spain","Packaging","Recovery","Kilograms per capita","119.5",""
"2016","Spain","Packaging","Recovery","Tonne","5,554,944",""
"2016","France","Packaging","Waste generated","Kilograms per capita","190.08",""
"2016","France","Packaging","Waste generated","Tonne","12,682,757",""
"2016","France","Packaging","Recovery","Kilograms per capita","143.62",""
"2016","France","Packaging","Recovery","Tonne","9,583,039",""
"2016","Croatia","Packaging","Waste generated","Kilograms per capita","54.99",""
"2016","Croatia","Packaging","Waste generated","Tonne","229,430",""
"2016","Croatia","Packaging","Recovery","Kilograms per capita","30.1",""
"2016","Croatia","Packaging","Recovery","Tonne","125,607",""
"2016","Italy","Packaging","Waste generated","Kilograms per capita","209.54",""
"2016","Italy","Packaging","Waste generated","Tonne","12,703,964",""
"2016","Italy","Packaging","Recovery","Kilograms per capita","163.46",""
"2016","Italy","Packaging","Recovery","Tonne","9,910,154",""
"2016","Cyprus","Packaging","Waste generated","Kilograms per capita","86.23",""
"2016","Cyprus","Packaging","Waste generated","Tonne","73,427",""
"2016","Cyprus","Packaging","Recovery","Kilograms per capita","58.26",""
"2016","Cyprus","Packaging","Recovery","Tonne","49,612",""
"2016","Latvia","Packaging","Waste generated","Kilograms per capita","118.2",""
"2016","Latvia","Packaging","Waste generated","Tonne","231,615",""
"2016","Latvia","Packaging","Recovery","Kilograms per capita","71.2",""
"2016","Latvia","Packaging","Recovery","Tonne","139,519",""
"2016","Lithuania","Packaging","Waste generated","Kilograms per capita","127.39",""
"2016","Lithuania","Packaging","Waste generated","Tonne","365,376",""
"2016","Lithuania","Packaging","Recovery","Kilograms per capita","88.74",""
"2016","Lithuania","Packaging","Recovery","Tonne","254,513",""
"2016","Luxembourg","Packaging","Waste generated","Kilograms per capita","222.44",""
"2016","Luxembourg","Packaging","Waste generated","Tonne","129,461",""
"2016","Luxembourg","Packaging","Recovery","Kilograms per capita","206.19",""
"2016","Luxembourg","Packaging","Recovery","Tonne","120,004",""
"2016","Hungary","Packaging","Waste generated","Kilograms per capita","121.78",""
"2016","Hungary","Packaging","Waste generated","Tonne","1,195,174",""
"2016","Hungary","Packaging","Recovery","Kilograms per capita","72.94",""
"2016","Hungary","Packaging","Recovery","Tonne","715,873",""
"2016","Malta","Packaging","Waste generated","Kilograms per capita","146.98",""
"2016","Malta","Packaging","Waste generated","Tonne","66,927",""
"2016","Malta","Packaging","Recovery","Kilograms per capita","58.39",""
"2016","Malta","Packaging","Recovery","Tonne","26,586",""
"2016","Netherlands","Packaging","Waste generated","Kilograms per capita","184.38",""
"2016","Netherlands","Packaging","Waste generated","Tonne","3,140,000",""
"2016","Netherlands","Packaging","Recovery","Kilograms per capita","174.6",""
"2016","Netherlands","Packaging","Recovery","Tonne","2,973,500",""
"2016","Austria","Packaging","Waste generated","Kilograms per capita","153.46",""
"2016","Austria","Packaging","Waste generated","Tonne","1,340,711",""
"2016","Austria","Packaging","Recovery","Kilograms per capita","146.83",""
"2016","Austria","Packaging","Recovery","Tonne","1,282,781",""
"2016","Poland","Packaging","Waste generated","Kilograms per capita","148.58",""
"2016","Poland","Packaging","Waste generated","Tonne","5,641,573",""
"2016","Poland","Packaging","Recovery","Kilograms per capita","91.75",""
"2016","Poland","Packaging","Recovery","Tonne","3,483,660",""
"2016","Portugal","Packaging","Waste generated","Kilograms per capita","160.18",""
"2016","Portugal","Packaging","Waste generated","Tonne","1,653,955",""
"2016","Portugal","Packaging","Recovery","Kilograms per capita","102.53",""
"2016","Portugal","Packaging","Recovery","Tonne","1,058,668",""
"2016","Romania","Packaging","Waste generated","Kilograms per capita","68.53",""
"2016","Romania","Packaging","Waste generated","Tonne","1,350,168",""
"2016","Romania","Packaging","Recovery","Kilograms per capita","42.69",""
"2016","Romania","Packaging","Recovery","Tonne","841,184",""
"2016","Slovenia","Packaging","Waste generated","Kilograms per capita","108.04",""
"2016","Slovenia","Packaging","Waste generated","Tonne","223,105",""
"2016","Slovenia","Packaging","Recovery","Kilograms per capita","87.42",""
"2016","Slovenia","Packaging","Recovery","Tonne","180,519",""
"2016","Slovakia","Packaging","Waste generated","Kilograms per capita","95.35",""
"2016","Slovakia","Packaging","Waste generated","Tonne","517,843",""
"2016","Slovakia","Packaging","Recovery","Kilograms per capita","66.3",""
"2016","Slovakia","Packaging","Recovery","Tonne","360,035",""
"2016","Finland","Packaging","Waste generated","Kilograms per capita","129.19",""
"2016","Finland","Packaging","Waste generated","Tonne","709,925",""
"2016","Finland","Packaging","Recovery","Kilograms per capita","141.81",""
"2016","Finland","Packaging","Recovery","Tonne","779,299",""
"2016","Sweden","Packaging","Waste generated","Kilograms per capita","132.41",""
"2016","Sweden","Packaging","Waste generated","Tonne","1,313,965",""
"2016","Sweden","Packaging","Recovery","Kilograms per capita","93.97",""
"2016","Sweden","Packaging","Recovery","Tonne","932,518",""
"2016","Iceland","Packaging","Waste generated","Kilograms per capita","147.12",""
"2016","Iceland","Packaging","Waste generated","Tonne","49,351",""
"2016","Iceland","Packaging","Recovery","Kilograms per capita","98.48",""
"2016","Iceland","Packaging","Recovery","Tonne","33,034",""
"2016","Liechtenstein","Packaging","Waste generated","Kilograms per capita","165.74",""
"2016","Liechtenstein","Packaging","Waste generated","Tonne","6,251",""
"2016","Liechtenstein","Packaging","Recovery","Kilograms per capita","152.8",""
"2016","Liechtenstein","Packaging","Recovery","Tonne","5,763",""
"2016","Norway","Packaging","Waste generated","Kilograms per capita","149.53",""
"2016","Norway","Packaging","Waste generated","Tonne","782,727",""
"2016","Norway","Packaging","Recovery","Kilograms per capita","143.78",""
"2016","Norway","Packaging","Recovery","Tonne","752,616",""
"2016","United Kingdom","Packaging","Waste generated","Kilograms per capita","174.91",""
"2016","United Kingdom","Packaging","Waste generated","Tonne","11,476,321",""
"2016","United Kingdom","Packaging","Recovery","Kilograms per capita","124.85",""
"2016","United Kingdom","Packaging","Recovery","Tonne","8,191,549",""
"2017","Belgium","Packaging","Waste generated","Kilograms per capita","156.55",""
"2017","Belgium","Packaging","Waste generated","Tonne","1,780,772",""
"2017","Belgium","Packaging","Recovery","Kilograms per capita","156",""
"2017","Belgium","Packaging","Recovery","Tonne","1,774,538",""
"2017","Bulgaria","Packaging","Waste generated","Kilograms per capita","64.05",""
"2017","Bulgaria","Packaging","Waste generated","Tonne","453,194",""
"2017","Bulgaria","Packaging","Recovery","Kilograms per capita","42.14",""
"2017","Bulgaria","Packaging","Recovery","Tonne","298,194",""
"2017","Czechia","Packaging","Waste generated","Kilograms per capita","115.03",""
"2017","Czechia","Packaging","Waste generated","Tonne","1,218,648",""
"2017","Czechia","Packaging","Recovery","Kilograms per capita","88.74",""
"2017","Czechia","Packaging","Recovery","Tonne","940,117",""
"2017","Denmark","Packaging","Waste generated","Kilograms per capita","168.29",""
"2017","Denmark","Packaging","Waste generated","Tonne","970,160",""
"2017","Denmark","Packaging","Recovery","Kilograms per capita","156.42",""
"2017","Denmark","Packaging","Recovery","Tonne","901,737",""
"2017","Germany (until 1990 former territory of the FRG)","Packaging","Waste generated","Kilograms per capita","226.52",""
"2017","Germany (until 1990 former territory of the FRG)","Packaging","Waste generated","Tonne","18,723,200",""
"2017","Germany (until 1990 former territory of the FRG)","Packaging","Recovery","Kilograms per capita","219.73",""
"2017","Germany (until 1990 former territory of the FRG)","Packaging","Recovery","Tonne","18,162,151",""
"2017","Estonia","Packaging","Waste generated","Kilograms per capita","175.46",""
"2017","Estonia","Packaging","Waste generated","Tonne","231,147",""
"2017","Estonia","Packaging","Recovery","Kilograms per capita","142.69",""
"2017","Estonia","Packaging","Recovery","Tonne","187,984",""
"2017","Ireland","Packaging","Waste generated","Kilograms per capita","215.98",""
"2017","Ireland","Packaging","Waste generated","Tonne","1,038,308",""
"2017","Ireland","Packaging","Recovery","Kilograms per capita","185.38",""
"2017","Ireland","Packaging","Recovery","Tonne","891,185",""
"2017","Greece","Packaging","Waste generated","Kilograms per capita","73.13",""
"2017","Greece","Packaging","Waste generated","Tonne","786,500",""
"2017","Greece","Packaging","Recovery","Kilograms per capita","52.36",""
"2017","Greece","Packaging","Recovery","Tonne","563,100",""
"2017","Spain","Packaging","Waste generated","Kilograms per capita","161.7",""
"2017","Spain","Packaging","Waste generated","Tonne","7,534,344",""
"2017","Spain","Packaging","Recovery","Kilograms per capita","120.05",""
"2017","Spain","Packaging","Recovery","Tonne","5,593,740",""
"2017","France","Packaging","Waste generated","Kilograms per capita","193.08",""
"2017","France","Packaging","Waste generated","Tonne","12,920,233",""
"2017","France","Packaging","Recovery","Kilograms per capita","150.5",""
"2017","France","Packaging","Recovery","Tonne","10,071,471",""
"2017","Croatia","Packaging","Waste generated","Kilograms per capita","63.85",""
"2017","Croatia","Packaging","Waste generated","Tonne","263,678",""
"2017","Croatia","Packaging","Recovery","Kilograms per capita","34.03",""
"2017","Croatia","Packaging","Recovery","Tonne","140,538",""
"2017","Italy","Packaging","Waste generated","Kilograms per capita","217.35",""
"2017","Italy","Packaging","Waste generated","Tonne","13,157,547",""
"2017","Italy","Packaging","Recovery","Kilograms per capita","168.59",""
"2017","Italy","Packaging","Recovery","Tonne","10,206,071",""
"2017","Cyprus","Packaging","Waste generated","Kilograms per capita","89.94",""
"2017","Cyprus","Packaging","Waste generated","Tonne","77,307",""
"2017","Cyprus","Packaging","Recovery","Kilograms per capita","61.83",""
"2017","Cyprus","Packaging","Recovery","Tonne","53,140",""
"2017","Latvia","Packaging","Waste generated","Kilograms per capita","122.17",""
"2017","Latvia","Packaging","Waste generated","Tonne","237,275",""
"2017","Latvia","Packaging","Recovery","Kilograms per capita","74.38",""
"2017","Latvia","Packaging","Recovery","Tonne","144,456",""
"2017","Lithuania","Packaging","Waste generated","Kilograms per capita","127.72",""
"2017","Lithuania","Packaging","Waste generated","Tonne","361,253",""
"2017","Lithuania","Packaging","Recovery","Kilograms per capita","88.25",""
"2017","Lithuania","Packaging","Recovery","Tonne","249,612",""
"2017","Luxembourg","Packaging","Waste generated","Kilograms per capita","225.15",""
"2017","Luxembourg","Packaging","Waste generated","Tonne","134,266",""
"2017","Luxembourg","Packaging","Recovery","Kilograms per capita","209.3",""
"2017","Luxembourg","Packaging","Recovery","Tonne","124,815",""
"2017","Hungary","Packaging","Waste generated","Kilograms per capita","128.82",""
"2017","Hungary","Packaging","Waste generated","Tonne","1,260,874",""
"2017","Hungary","Packaging","Recovery","Kilograms per capita","77.37",""
"2017","Hungary","Packaging","Recovery","Tonne","757,332",""
"2017","Malta","Packaging","Waste generated","Kilograms per capita","146.76",""
"2017","Malta","Packaging","Waste generated","Tonne","68,683",""
"2017","Malta","Packaging","Recovery","Kilograms per capita","52.3",""
"2017","Malta","Packaging","Recovery","Tonne","24,478",""
"2017","Netherlands","Packaging","Waste generated","Kilograms per capita","183.17",""
"2017","Netherlands","Packaging","Waste generated","Tonne","3,138,000",""
"2017","Netherlands","Packaging","Recovery","Kilograms per capita","174.95",""
"2017","Netherlands","Packaging","Recovery","Tonne","2,997,100",""
"2017","Austria","Packaging","Waste generated","Kilograms per capita","156.52",""
"2017","Austria","Packaging","Waste generated","Tonne","1,377,005",""
"2017","Austria","Packaging","Recovery","Kilograms per capita","149.15",""
"2017","Austria","Packaging","Recovery","Tonne","1,312,183",""
"2017","Poland","Packaging","Waste generated","Kilograms per capita","153.98",""
"2017","Poland","Packaging","Waste generated","Tonne","5,847,482",""
"2017","Poland","Packaging","Recovery","Kilograms per capita","93.7",""
"2017","Poland","Packaging","Recovery","Tonne","3,558,087",""
"2017","Portugal","Packaging","Waste generated","Kilograms per capita","166.01","b"
"2017","Portugal","Packaging","Waste generated","Tonne","1,709,942","b"
"2017","Portugal","Packaging","Recovery","Kilograms per capita","108.66","b"
"2017","Portugal","Packaging","Recovery","Tonne","1,119,219","b"
"2017","Romania","Packaging","Waste generated","Kilograms per capita","71.92",""
"2017","Romania","Packaging","Waste generated","Tonne","1,408,810",""
"2017","Romania","Packaging","Recovery","Kilograms per capita","45.22",""
"2017","Romania","Packaging","Recovery","Tonne","885,846",""
"2017","Slovenia","Packaging","Waste generated","Kilograms per capita","113.29",""
"2017","Slovenia","Packaging","Waste generated","Tonne","234,102",""
"2017","Slovenia","Packaging","Recovery","Kilograms per capita","85.35",""
"2017","Slovenia","Packaging","Recovery","Tonne","176,357",""
"2017","Slovakia","Packaging","Waste generated","Kilograms per capita","95.15",""
"2017","Slovakia","Packaging","Waste generated","Tonne","517,520",""
"2017","Slovakia","Packaging","Recovery","Kilograms per capita","65.24",""
"2017","Slovakia","Packaging","Recovery","Tonne","354,842",""
"2017","Finland","Packaging","Waste generated","Kilograms per capita","135",""
"2017","Finland","Packaging","Waste generated","Tonne","743,629",""
"2017","Finland","Packaging","Recovery","Kilograms per capita","151.34",""
"2017","Finland","Packaging","Recovery","Tonne","833,586",""
"2017","Sweden","Packaging","Waste generated","Kilograms per capita","130.75",""
"2017","Sweden","Packaging","Waste generated","Tonne","1,315,078",""
"2017","Sweden","Packaging","Recovery","Kilograms per capita","94.8",""
"2017","Sweden","Packaging","Recovery","Tonne","953,452",""
"2017","Iceland","Packaging","Waste generated","Kilograms per capita","150.4",""
"2017","Iceland","Packaging","Waste generated","Tonne","51,646",""
"2017","Iceland","Packaging","Recovery","Kilograms per capita","94.18",""
"2017","Iceland","Packaging","Recovery","Tonne","32,342",""
"2017","Liechtenstein","Packaging","Waste generated","Kilograms per capita","169.88",""
"2017","Liechtenstein","Packaging","Waste generated","Tonne","6,449",""
"2017","Liechtenstein","Packaging","Recovery","Kilograms per capita","156.95",""
"2017","Liechtenstein","Packaging","Recovery","Tonne","5,958",""
"2017","Norway","Packaging","Waste generated","Kilograms per capita","163.05",""
"2017","Norway","Packaging","Waste generated","Tonne","860,391",""
"2017","Norway","Packaging","Recovery","Kilograms per capita","153.04",""
"2017","Norway","Packaging","Recovery","Tonne","807,612",""
"2017","United Kingdom","Packaging","Waste generated","Kilograms per capita","174.14",""
"2017","United Kingdom","Packaging","Waste generated","Tonne","11,503,790",""
"2017","United Kingdom","Packaging","Recovery","Kilograms per capita","121.96",""
"2017","United Kingdom","Packaging","Recovery","Tonne","8,056,734",""
"2018","Belgium","Packaging","Waste generated","Kilograms per capita","157.51",""
"2018","Belgium","Packaging","Waste generated","Tonne","1,799,868",""
"2018","Belgium","Packaging","Recovery","Kilograms per capita","156.84",""
"2018","Belgium","Packaging","Recovery","Tonne","1,792,205",""
"2018","Bulgaria","Packaging","Waste generated","Kilograms per capita","70.82",""
"2018","Bulgaria","Packaging","Waste generated","Tonne","497,493",""
"2018","Bulgaria","Packaging","Recovery","Kilograms per capita","42.84",""
"2018","Bulgaria","Packaging","Recovery","Tonne","300,982",""
"2018","Czechia","Packaging","Waste generated","Kilograms per capita","122",""
"2018","Czechia","Packaging","Waste generated","Tonne","1,296,883",""
"2018","Czechia","Packaging","Recovery","Kilograms per capita","90.17",""
"2018","Czechia","Packaging","Recovery","Tonne","958,487",""
"2018","Denmark","Packaging","Waste generated","Kilograms per capita","173.1",""
"2018","Denmark","Packaging","Waste generated","Tonne","1,002,875",""
"2018","Denmark","Packaging","Recovery","Kilograms per capita","152.1",""
"2018","Denmark","Packaging","Recovery","Tonne","881,240",""
"2018","Germany (until 1990 former territory of the FRG)","Packaging","Waste generated","Kilograms per capita","227.49",""
"2018","Germany (until 1990 former territory of the FRG)","Packaging","Waste generated","Tonne","18,860,600",""
"2018","Germany (until 1990 former territory of the FRG)","Packaging","Recovery","Kilograms per capita","220.38",""
"2018","Germany (until 1990 former territory of the FRG)","Packaging","Recovery","Tonne","18,271,141",""
"2018","Estonia","Packaging","Waste generated","Kilograms per capita","158.15",""
"2018","Estonia","Packaging","Waste generated","Tonne","209,073",""
"2018","Estonia","Packaging","Recovery","Kilograms per capita","136.88",""
"2018","Estonia","Packaging","Recovery","Tonne","180,949",""
"2018","Ireland","Packaging","Waste generated","Kilograms per capita","208.06",""
"2018","Ireland","Packaging","Waste generated","Tonne","1,012,709",""
"2018","Ireland","Packaging","Recovery","Kilograms per capita","189.61",""
"2018","Ireland","Packaging","Recovery","Tonne","922,914",""
"2018","Greece","Packaging","Waste generated","Kilograms per capita","75.91","e"
"2018","Greece","Packaging","Waste generated","Tonne","814,700","e"
"2018","Greece","Packaging","Recovery","Kilograms per capita","48.27",""
"2018","Greece","Packaging","Recovery","Tonne","518,060",""
"2018","Spain","Packaging","Waste generated","Kilograms per capita","161.22",""
"2018","Spain","Packaging","Waste generated","Tonne","7,544,505",""
"2018","Spain","Packaging","Recovery","Kilograms per capita","120.08",""
"2018","Spain","Packaging","Recovery","Tonne","5,619,459",""
"2018","France","Packaging","Waste generated","Kilograms per capita","195.49",""
"2018","France","Packaging","Waste generated","Tonne","13,128,745",""
"2018","France","Packaging","Recovery","Kilograms per capita","141.37",""
"2018","France","Packaging","Recovery","Tonne","9,494,127",""
"2018","Croatia","Packaging","Waste generated","Kilograms per capita","67.75",""
"2018","Croatia","Packaging","Waste generated","Tonne","277,163",""
"2018","Croatia","Packaging","Recovery","Kilograms per capita","39.57",""
"2018","Croatia","Packaging","Recovery","Tonne","161,857",""
"2018","Italy","Packaging","Waste generated","Kilograms per capita","211.2",""
"2018","Italy","Packaging","Waste generated","Tonne","12,760,972",""
"2018","Italy","Packaging","Recovery","Kilograms per capita","163.92",""
"2018","Italy","Packaging","Recovery","Tonne","9,904,580",""
